"ID","ccode","redist","finan","incbins","female","age","partyid","educ"
18017,"RU",3,1,1,1,83,5,3
9547,"ZA",5,-1,1,1,54,5,2
7843,"CZ",5,-1,1,1,62,2,1
10690,"TR",4,9,5,1,56,3,3
13933,"CZ",5,1,3,0,60,2,4
16736,"TW",5,5,3,0,20,4,1
14015,"BG",5,0,2,1,44,2,3
15232,"SI",2,9,4,0,60,4,2
1657,"FR",2,5,4,0,44,4,2
2418,"CN",2,1,2,0,35,7,3
665,"DK",4,7,4,0,51,4,2
11265,"CN",4,5,2,1,63,2,3
3589,"CN",2,9,1,1,48,4,3
19405,"PH",5,1,2,0,61,5,1
10178,"IL",1,5,5,0,63,4,2
7197,"CN",2,1,4,1,59,2,3
125,"ES",3,0,1,0,48,2,3
4811,"US",1,6,3,0,46,4,2
2660,"ZA",3,9,3,0,67,4,2
4884,"FR",3,2,3,1,40,5,3
5558,"RU",2,9,4,1,77,5,2
2238,"IT",3,3,4,0,50,3,3
14556,"RU",1,-1,5,0,48,4,3
2942,"AU",3,3,3,0,34,2,1
1204,"TW",4,6,5,1,38,4,4
16979,"VE",4,7,4,1,56,1,2
440,"US",1,1,2,1,46,3,3
4518,"ZA",4,1,3,1,54,4,2
8965,"RU",4,7,3,0,73,4,3
10734,"DE-W",2,0,4,1,57,5,2
16080,"IT",3,5,2,0,67,4,3
9485,"ZA",1,5,3,1,48,3,3
19231,"ES",4,1,2,0,83,2,2
10441,"CN",1,3,4,0,63,2,2
20952,"PT",2,9,2,1,67,4,3
12536,"SK",5,7,1,0,66,2,4
17157,"CN",5,6,3,0,63,1,3
13508,"AR",2,7,2,0,61,2,3
16978,"TW",5,2,1,0,21,3,2
13363,"JP",3,0,3,1,44,1,2
11761,"CL",3,0,1,1,71,3,1
8142,"GB-GBN",4,9,1,0,68,2,3
19352,"CH",1,7,4,0,37,5,3
10414,"EE",5,8,5,0,48,4,2
15904,"TR",2,9,4,0,86,3,3
15210,"EE",3,6,1,0,65,5,2
13448,"BE-FLA",3,0,3,1,26,3,3
8176,"SI",5,8,2,1,39,1,4
4959,"RU",4,-1,5,1,31,2,3
18641,"AU",5,0,3,1,37,1,3
6241,"HU",4,-1,2,1,42,4,3
18696,"GB-GBN",4,1,5,0,45,4,3
12408,"CN",2,9,3,1,84,4,3
4282,"FR",4,-1,2,0,60,4,2
7568,"NO",1,1,1,0,24,1,3
11776,"SI",3,9,3,0,53,4,2
8154,"IT",3,5,3,0,42,5,2
12353,"PT",2,9,2,0,37,4,4
17272,"NO",1,9,4,0,61,4,3
10263,"NZ",1,-1,1,0,26,5,4
15398,"CZ",2,6,4,0,48,4,3
18511,"BG",5,1,1,0,78,2,3
3173,"VE",2,5,4,0,39,4,2
19589,"PL",4,-1,1,0,47,4,2
2760,"RU",2,6,5,0,62,4,2
1406,"PL",4,8,3,1,63,4,1
503,"ZA",1,3,5,0,39,5,2
2180,"ZA",2,9,2,1,66,5,3
3638,"FI",1,0,5,0,40,4,2
13253,"VE",1,7,4,0,47,3,3
10772,"FR",3,2,4,0,44,4,3
4364,"TR",3,10,4,1,60,3,3
13205,"KR",4,0,2,1,34,2,3
18416,"SE",4,4,4,1,31,7,3
13890,"LV",2,3,4,0,35,4,3
2779,"PL",1,9,1,0,72,5,2
3503,"DK",4,6,2,0,46,4,2
18018,"FI",3,0,1,1,63,1,2
9977,"JP",5,1,1,1,79,4,1
4101,"GB-GBN",5,8,5,1,48,4,3
18827,"HR",5,9,2,1,38,4,2
12430,"DE-W",3,3,3,1,35,4,2
1859,"FR",3,3,5,0,53,4,2
12371,"IL",3,7,1,1,70,4,2
4177,"HU",1,9,4,0,65,4,4
3643,"JP",5,2,3,1,31,4,2
13523,"HR",1,9,5,1,46,4,4
16198,"TR",4,2,1,0,86,4,2
15156,"ZA",3,2,3,0,34,4,3
9709,"AU",3,10,4,0,55,4,1
10336,"VE",4,3,2,0,65,2,3
4721,"FR",2,3,4,0,47,4,2
9760,"PH",5,9,5,0,65,2,2
17592,"RU",3,5,2,0,73,4,3
3751,"ZA",3,9,2,0,73,4,3
15624,"GB-GBN",3,1,5,1,39,2,4
8332,"LV",5,2,2,0,60,2,4
5631,"IT",5,5,3,0,47,2,1
397,"PL",4,1,4,0,21,4,3
160,"FR",4,1,3,0,36,3,2
5312,"ZA",1,9,2,0,51,4,2
8631,"ZA",2,1,3,1,31,4,3
18559,"PL",4,1,3,0,47,4,2
15105,"CH",1,4,4,0,38,3,3
17829,"CL",4,8,5,1,49,4,2
14264,"CL",5,5,5,1,43,1,3
19856,"ZA",4,5,2,1,21,1,2
4263,"AU",1,10,2,0,21,4,2
1726,"BE-FLA",5,2,5,0,30,4,3
5167,"CN",2,6,3,0,52,4,3
12491,"CZ",5,0,2,0,41,1,1
16648,"NZ",3,2,1,1,67,1,3
9812,"RU",1,7,2,0,53,4,2
9595,"NZ",3,7,4,1,57,4,2
16254,"SK",1,6,1,0,78,4,1
9049,"AU",1,5,4,0,59,4,3
12489,"FR",2,1,4,0,39,4,3
14304,"CZ",4,3,3,0,46,1,3
6840,"US",5,5,2,1,78,1,1
12992,"CN",4,6,5,1,56,1,3
16350,"PH",3,10,2,1,65,4,2
3145,"CZ",4,1,1,1,54,1,3
5199,"CH",5,9,4,1,65,3,3
5717,"CZ",3,-1,4,0,40,4,3
10393,"UA",5,1,2,1,27,2,3
3761,"AR",1,3,1,1,66,2,2
6639,"DE-W",2,1,1,0,51,4,2
4180,"FR",4,2,4,1,57,1,2
7429,"PT",1,3,3,0,49,5,2
2483,"FR",1,9,1,1,82,4,2
13464,"US",5,4,2,1,52,2,2
10333,"NO",1,1,1,1,83,2,2
10037,"PH",5,0,3,1,55,2,2
12618,"TW",4,2,4,0,48,7,2
7343,"FR",1,1,4,0,58,5,2
6749,"JP",5,6,5,1,53,2,2
14354,"CY",3,5,5,0,50,5,4
20670,"BG",4,6,3,1,33,3,3
16472,"KR",4,2,3,0,39,4,4
11710,"UA",4,6,1,1,75,5,3
8574,"ZA",2,9,3,0,45,4,1
13409,"ZA",4,2,3,1,35,1,4
4912,"PL",4,4,2,1,67,4,2
10492,"LV",3,1,4,1,36,4,2
12767,"IT",5,7,2,0,80,2,1
17803,"BG",2,9,5,0,62,4,3
5064,"ZA",4,1,4,1,44,5,1
10451,"ZA",5,10,5,1,60,4,1
10286,"US",3,4,4,0,37,3,3
11095,"BG",4,1,4,1,37,2,3
15850,"SI",4,4,3,0,38,4,2
6421,"KR",4,7,5,0,48,4,2
9844,"AU",4,5,4,0,35,4,2
3411,"SI",5,6,5,1,26,4,3
8323,"AR",1,0,3,0,57,2,2
14706,"SI",4,0,3,1,40,2,3
5928,"SK",1,8,2,1,44,4,3
5056,"SE",4,5,3,1,49,1,2
10703,"DE-E",1,6,3,1,52,4,2
8687,"AU",4,3,3,1,62,7,3
13063,"US",4,9,2,0,64,4,3
20379,"CY",1,9,3,1,61,4,3
14375,"PL",2,6,4,0,61,2,3
20106,"EE",5,0,5,1,60,2,3
20780,"TW",4,1,1,0,22,1,4
3582,"JP",1,1,4,1,30,4,4
12250,"IS",3,3,4,0,46,2,2
20751,"AR",4,7,3,1,49,4,2
15573,"CN",3,10,3,0,50,3,2
11831,"ES",5,3,3,1,75,5,1
10452,"PL",5,5,5,0,59,1,4
15111,"PH",5,8,3,0,61,4,2
2092,"CL",5,0,1,0,67,1,1
12760,"FR",5,2,3,0,33,2,2
12214,"PH",3,0,2,1,39,4,2
18452,"BE-FLA",4,7,1,0,79,2,2
6514,"HR",2,0,4,0,38,3,3
19734,"FR",4,5,3,1,56,1,3
12993,"PT",5,9,4,0,53,2,2
17897,"AR",1,9,1,1,62,4,3
8605,"IT",5,8,2,0,75,4,3
7995,"TR",2,6,5,0,47,4,3
14805,"PH",5,3,4,1,61,2,3
14825,"IS",1,10,5,0,55,4,3
15065,"SK",1,-1,3,1,53,4,4
6063,"KR",4,0,3,0,58,2,3
2775,"ZA",1,0,5,1,34,2,4
140,"IT",2,0,4,0,32,4,3
8831,"DE-E",1,10,5,1,43,4,4
10206,"AU",4,4,5,0,39,4,4
17048,"IL",4,2,4,1,49,1,3
8939,"IS",5,0,4,0,54,1,3
4455,"SK",2,8,2,0,63,4,2
21163,"JP",5,-1,2,0,58,5,1
3151,"AR",1,8,4,0,60,4,2
15811,"ZA",4,5,2,0,63,1,2
7626,"CH",4,7,5,1,55,3,4
2058,"NO",4,9,5,0,42,2,4
18507,"PT",3,7,4,1,61,1,3
12375,"DK",5,4,2,0,46,2,3
5471,"IT",2,6,5,0,40,2,4
18818,"PT",3,1,3,0,42,4,3
5560,"KR",3,5,4,0,53,4,2
13420,"PT",1,8,5,0,62,4,3
7447,"CL",1,0,4,0,32,4,3
1836,"BE-FLA",1,9,4,0,59,4,2
8321,"CN",5,0,3,1,30,3,3
15812,"AR",5,4,4,1,48,1,3
8913,"IS",2,1,2,1,44,1,3
14851,"HR",4,9,3,1,57,1,3
9045,"CY",5,9,2,1,83,1,2
20075,"SI",1,10,4,1,64,4,3
10818,"BG",5,0,3,1,48,1,3
6173,"CY",4,0,2,1,27,1,3
8637,"JP",3,9,5,1,28,5,2
8497,"CZ",4,1,1,1,24,1,3
4487,"EE",2,5,3,0,57,4,1
6998,"IL",2,0,1,1,23,4,1
13220,"AU",5,2,5,1,55,1,3
6374,"CY",4,2,3,1,57,1,3
4491,"RU",2,9,5,1,41,4,4
7094,"ZA",5,8,1,0,27,2,3
95,"TW",5,4,2,1,61,2,3
13748,"SI",2,3,3,1,42,3,3
14016,"SI",4,4,3,0,65,5,2
19471,"AU",4,1,1,1,64,2,1
7791,"KR",1,4,1,1,26,4,2
6249,"LV",2,1,4,1,59,4,3
15045,"BE-FLA",1,2,5,1,35,4,3
10633,"IL",4,8,2,0,73,3,2
5433,"PL",4,10,5,0,56,2,2
9416,"US",5,4,2,1,47,4,3
6380,"DE-W",5,6,4,1,63,4,2
7737,"FR",1,-1,1,0,33,4,2
5278,"HR",1,8,2,1,66,2,3
11486,"TW",5,-1,4,1,32,3,4
20217,"US",5,0,3,0,36,2,2
16146,"SE",5,0,1,0,67,1,2
13487,"GB-GBN",2,2,3,1,41,4,3
2472,"ZA",3,6,1,0,71,2,2
11518,"DK",2,0,1,1,43,1,4
3977,"TR",2,10,5,1,33,4,4
18491,"ZA",4,-1,4,0,37,5,2
19551,"ES",4,-1,3,1,28,4,3
8912,"CN",1,5,5,0,56,1,3
19574,"ES",1,7,4,0,61,4,3
7766,"FR",5,-1,2,1,28,1,1
13783,"CL",3,2,1,1,23,1,2
3654,"RU",4,8,2,1,27,1,2
12036,"ZA",5,5,5,1,51,1,3
11879,"FR",5,2,2,1,45,3,3
12300,"ZA",4,8,2,0,27,4,3
4666,"KR",3,2,1,0,31,4,3
5685,"VE",2,6,2,1,56,2,3
17508,"HU",2,2,2,0,42,5,2
10183,"UA",5,5,4,1,53,1,4
1885,"VE",4,1,1,1,20,1,2
7576,"CL",2,4,5,1,37,4,3
3644,"CN",3,0,1,1,80,5,2
4774,"SI",5,0,1,0,25,3,4
11241,"IL",2,1,5,1,56,1,3
20761,"HR",4,7,3,0,51,1,3
21063,"HU",4,0,1,1,48,5,2
16941,"NZ",5,0,1,1,26,2,1
14048,"NO",5,5,2,1,71,1,2
21064,"PL",2,3,4,1,28,4,3
18069,"TW",4,4,1,0,65,2,3
20585,"AR",4,-1,1,1,25,2,1
7612,"ZA",4,4,3,0,29,1,4
11201,"DK",4,0,1,0,21,1,4
338,"BG",2,0,4,1,66,3,4
19749,"SE",2,1,5,0,43,2,3
19329,"US",5,5,4,0,30,1,3
19958,"CY",2,10,5,0,20,3,2
17543,"SI",5,0,3,0,83,2,4
2251,"CL",5,-1,1,1,26,1,4
4111,"TW",2,6,5,0,48,5,2
9401,"IL",4,8,4,1,44,7,3
1075,"CN",4,0,4,1,51,4,1
14760,"SE",5,1,1,0,53,5,3
11048,"AU",4,0,2,1,40,5,3
19028,"TR",2,7,4,0,48,4,2
15808,"KR",4,6,1,0,69,2,2
6452,"VE",4,0,1,0,40,1,3
20378,"LV",2,8,1,1,76,4,1
5390,"BE-FLA",5,1,3,1,29,4,3
1689,"NZ",5,1,1,0,64,1,2
4644,"FR",4,9,1,0,69,4,3
12614,"AR",2,9,5,0,53,1,2
19737,"CY",4,9,5,1,54,4,3
12219,"IS",4,2,2,1,43,3,4
4658,"EE",4,2,1,1,65,4,2
1311,"RU",4,4,1,0,69,2,2
6524,"RU",5,6,2,0,56,2,2
1274,"IS",2,2,1,1,35,5,2
6780,"SI",2,1,1,1,85,4,3
5916,"CN",4,2,4,1,47,2,2
15947,"DE-W",1,1,3,1,35,3,3
14877,"UA",4,1,5,0,29,4,2
227,"DK",2,8,1,0,74,4,1
11806,"CY",5,2,1,0,80,2,2
3040,"RU",4,0,3,1,38,1,3
1785,"BE-FLA",4,6,5,0,55,2,1
13127,"CL",3,10,2,0,63,5,3
8621,"NZ",5,7,3,1,67,3,2
19203,"DE-E",2,5,4,0,44,4,2
12007,"FR",1,6,5,0,49,4,2
17462,"CZ",1,5,3,0,39,4,2
10410,"RU",5,0,1,1,57,5,1
12387,"DK",3,0,4,0,48,2,3
3212,"ZA",5,1,2,0,62,2,3
9382,"SE",5,1,4,0,38,5,3
20651,"EE",5,4,3,1,51,1,3
12918,"CH",4,8,2,0,63,5,1
15150,"SE",2,9,5,0,62,2,3
11650,"TW",1,2,1,1,37,4,3
17383,"IT",1,9,2,0,70,4,1
19416,"PT",4,0,5,0,50,1,2
15651,"TR",5,0,1,1,65,1,1
2201,"BE-FLA",2,1,3,0,33,4,2
11684,"CH",4,2,5,0,58,2,3
45,"FI",3,6,3,0,49,4,1
18264,"HU",1,4,3,0,33,4,3
8358,"SI",4,1,2,1,33,4,1
15291,"BG",4,7,5,1,59,4,3
10532,"FI",4,6,1,1,79,1,1
6161,"PT",5,1,3,1,22,1,2
1357,"CZ",4,5,5,0,59,1,4
15762,"IT",4,3,4,0,46,4,2
18351,"NO",1,0,5,0,48,4,4
13375,"ES",2,6,5,1,41,1,3
3080,"TR",3,2,4,1,36,1,3
20292,"GB-GBN",5,7,3,0,61,2,3
20266,"SE",5,0,2,0,39,5,1
7558,"RU",5,6,4,1,41,4,2
14157,"EE",2,5,5,1,43,4,3
21174,"BG",5,0,1,1,26,2,2
2213,"ZA",4,1,3,0,62,4,3
1003,"TR",3,4,5,0,45,4,3
9185,"ZA",5,1,3,1,30,2,2
12860,"CL",4,0,3,0,43,2,3
13998,"IT",3,9,2,0,66,4,2
5832,"PT",4,6,4,1,53,2,2
15120,"PH",5,0,5,0,59,4,2
16076,"ES",2,1,2,0,39,4,3
14261,"RU",5,7,5,1,55,2,1
3501,"HR",2,8,2,1,66,4,3
2193,"CN",1,10,4,0,62,4,2
18611,"CZ",4,4,3,0,27,4,1
15403,"HU",5,3,2,1,48,2,1
3642,"IT",1,6,3,0,57,4,2
16275,"CN",2,2,4,1,72,2,3
18780,"TR",1,2,4,0,58,4,2
11621,"KR",4,1,3,1,59,4,2
16936,"FR",4,1,3,0,44,4,2
6532,"DK",5,3,1,0,66,4,3
19459,"UA",3,3,3,0,52,2,2
15886,"NO",1,9,2,0,78,4,1
9903,"HR",4,9,2,1,64,4,2
4071,"BG",1,9,5,0,60,4,2
14143,"SK",3,6,4,1,49,4,3
4399,"TW",4,-1,2,1,20,5,1
9919,"AU",5,7,1,1,82,4,2
19756,"UA",3,8,2,1,63,5,2
13540,"IT",4,4,5,0,54,3,3
21082,"HU",1,1,2,0,41,3,4
14317,"CL",4,7,5,1,64,3,4
12520,"FR",2,4,5,0,51,4,4
8254,"EE",4,8,5,1,52,2,3
17517,"BG",5,5,3,0,52,2,1
21207,"BE-FLA",4,10,5,0,60,4,3
17653,"CY",3,0,1,1,46,5,2
37,"CH",4,0,2,1,58,1,3
8336,"JP",4,10,3,0,60,5,2
10832,"IT",2,1,4,0,42,4,2
5,"AR",1,10,5,0,52,4,2
1514,"PH",5,-1,2,1,38,4,1
8190,"FR",2,6,1,0,68,5,2
17284,"PH",3,9,4,0,73,2,4
1234,"DE-W",3,2,2,1,61,2,1
18406,"JP",4,0,2,0,42,5,2
1203,"AR",3,5,2,1,62,5,1
10605,"SE",3,5,2,1,59,4,3
11161,"TW",1,0,5,0,46,5,3
15195,"HU",3,1,2,1,68,4,2
6560,"CN",3,0,2,0,70,2,1
13060,"NZ",4,10,5,1,65,4,2
17797,"US",2,3,1,0,22,1,1
4967,"HR",3,7,2,1,77,2,1
5411,"JP",4,6,5,0,51,1,1
587,"CN",1,7,5,0,32,4,4
11835,"TW",4,8,1,0,72,1,2
3459,"CL",4,3,4,1,42,1,4
9601,"CZ",2,2,4,0,30,3,4
1147,"ES",4,5,4,0,44,3,3
19921,"HR",4,-1,2,0,37,2,1
15925,"LV",1,-1,1,1,59,4,3
3901,"CL",5,1,3,0,40,2,2
16038,"EE",2,1,3,1,35,4,3
20583,"KR",5,4,2,1,65,3,3
10478,"NO",5,1,2,1,62,2,3
17011,"CZ",5,10,4,1,69,3,3
16701,"ZA",3,-1,2,0,58,1,4
2998,"DK",4,0,5,1,54,2,4
20977,"AU",4,4,5,0,33,3,4
1996,"CN",1,8,2,0,63,4,2
14338,"HU",4,4,5,0,58,2,4
9733,"HR",3,2,3,0,61,5,2
8684,"TR",1,6,2,0,77,2,3
9680,"IS",4,4,4,1,49,5,3
5950,"HR",5,6,5,1,44,4,4
5758,"FR",4,2,3,0,41,5,2
8654,"GB-GBN",5,-1,3,1,58,2,2
8934,"VE",4,2,4,1,43,1,3
20544,"CH",5,2,2,1,28,2,4
16194,"BG",3,10,5,0,58,1,3
16340,"CN",4,9,4,0,50,1,2
10258,"AU",5,1,2,0,40,4,1
17020,"RU",4,2,5,1,28,2,4
5774,"CN",1,3,2,0,27,4,2
20635,"NZ",5,9,5,1,56,1,3
15854,"DK",3,3,3,1,64,2,4
242,"HR",1,3,5,1,35,5,3
10656,"IL",4,5,2,0,62,4,3
5343,"TR",5,10,4,1,69,2,3
10117,"US",4,5,4,1,43,1,3
17552,"HR",5,6,2,0,66,2,2
14605,"VE",5,6,1,0,71,5,1
176,"CL",4,6,3,0,41,4,2
8247,"TW",2,1,1,1,66,2,1
4614,"CN",4,3,3,1,45,4,2
9984,"IL",1,2,1,1,82,2,1
16963,"HR",2,9,5,1,47,4,1
17920,"CN",4,1,2,0,73,5,3
6500,"CY",4,1,2,1,58,5,3
19444,"ZA",4,-1,2,1,52,2,2
13747,"KR",1,3,2,1,68,4,1
14863,"VE",4,1,2,0,24,5,2
2124,"AU",2,1,3,1,42,4,3
12024,"BG",4,7,3,0,60,4,1
21202,"ZA",5,-1,5,0,20,7,1
12126,"CN",4,4,2,1,31,7,2
15319,"ES",4,3,4,0,29,7,1
5423,"NZ",4,0,1,1,60,7,1
12223,"IS",4,2,4,1,48,7,2
10942,"ZA",3,1,4,1,21,7,2
18790,"RU",3,4,2,1,28,7,3
9824,"SK",5,1,1,1,20,7,1
19975,"RU",4,1,3,1,21,7,1
16409,"BG",4,1,5,1,29,7,2
3418,"AU",5,2,5,0,70,7,3
16419,"CN",3,0,4,0,29,7,1
9180,"RU",5,5,2,1,37,7,2
8329,"AR",5,4,2,1,39,7,1
10112,"NZ",5,4,2,1,81,7,1
11101,"CN",5,6,5,0,46,7,3
14994,"DK",4,8,1,1,31,7,4
8877,"EE",3,10,5,0,23,7,1
7820,"IS",5,-1,3,1,21,7,1
5236,"TR",4,0,1,1,30,7,1
8530,"BE-FLA",3,10,4,0,38,7,2
16179,"IL",4,1,1,0,43,7,2
1832,"KR",5,8,5,0,28,7,2
16141,"GB-GBN",5,-1,1,0,44,7,2
12959,"SK",4,0,2,1,74,7,4
16229,"RU",5,0,2,1,47,7,2
2428,"JP",5,9,2,0,76,7,2
7171,"JP",4,6,1,1,53,7,3
1559,"SE",4,7,2,1,82,7,2
2504,"ZA",5,0,4,0,26,7,2
867,"FR",2,5,1,0,21,7,1
2316,"JP",5,4,2,1,75,7,3
2976,"TW",5,6,4,0,66,7,4
14325,"HU",5,3,3,0,71,2,2
6497,"KR",4,9,4,0,25,7,4
7609,"IL",3,3,5,0,32,7,1
2480,"GB-GBN",4,7,3,1,63,7,2
7236,"NZ",3,7,5,1,33,7,3
9707,"CL",4,0,2,1,75,7,3
16427,"ZA",4,6,5,0,36,7,4
18767,"KR",5,6,5,1,57,7,4
10550,"BG",3,10,5,1,26,7,4
15323,"CN",4,10,4,0,24,2,4
106,"EE",4,3,5,1,27,7,4
11590,"LV",3,5,5,1,39,7,4
20771,"RU",4,1,5,1,30,7,3
18727,"US",5,8,3,1,52,7,2
18814,"HU",2,0,5,1,26,7,4
9492,"IS",2,10,5,0,20,7,2
11409,"FR",4,4,2,1,77,7,1
13611,"CN",5,2,4,1,43,7,2
13579,"SK",3,0,5,1,28,7,1
16625,"AU",2,9,3,0,42,7,2
17963,"FR",5,0,2,1,79,7,1
451,"TW",5,0,2,1,89,7,1
3532,"TR",3,-1,4,1,48,7,2
17873,"ES",4,0,3,1,70,7,2
6510,"FR",5,10,5,0,38,7,2
7327,"EE",5,0,4,1,49,7,4
9722,"UA",5,6,2,1,20,7,1
11796,"CN",4,4,5,0,39,7,3
12731,"CZ",4,6,5,1,19,7,2
5729,"IS",5,0,4,0,27,7,3
10411,"KR",3,8,4,1,68,7,4
4303,"CN",4,0,4,1,35,7,2
3026,"LV",4,4,5,1,63,2,4
3049,"SK",5,1,1,0,38,7,2
11256,"SI",2,0,3,1,66,7,3
4105,"UA",3,0,2,1,38,7,1
6443,"AU",5,2,2,1,86,7,3
16107,"AU",4,0,1,1,75,7,3
14778,"AT",1,2,3,0,20,7,2
16373,"AU",3,8,4,0,31,7,2
715,"NZ",4,3,2,1,61,7,2
8028,"TR",4,-1,4,1,55,7,2
3325,"BE-FLA",5,0,5,1,58,7,4
63,"TR",2,10,5,0,50,3,2
16245,"CL",4,6,5,1,58,7,4
17070,"FR",4,5,4,1,36,7,2
19647,"US",4,6,4,1,58,7,4
1798,"SE",4,2,4,0,48,7,2
2653,"AT",4,1,1,1,24,7,2
13982,"VE",3,0,4,0,26,7,2
11662,"CN",4,3,2,1,62,7,2
4979,"IT",5,7,3,0,58,7,2
21120,"AT",5,5,4,0,27,7,2
19895,"ES",5,5,2,1,77,7,2
6892,"CN",3,4,2,1,77,7,1
10273,"AR",5,0,5,1,28,2,4
19216,"PL",5,10,3,0,59,7,1
15908,"CZ",5,10,5,1,27,7,3
5065,"DK",2,7,4,1,27,2,1
17437,"FR",5,8,2,0,18,7,1
20980,"GB-GBN",5,0,5,0,26,7,1
2310,"NO",4,9,5,1,18,7,1
4480,"DE-W",4,2,4,0,49,7,2
16396,"US",3,0,3,1,33,7,2
793,"DK",5,5,4,1,58,7,4
18223,"BE-FLA",5,1,3,1,68,7,2
8598,"SI",4,0,1,1,53,7,4
20136,"ES",2,1,2,0,27,7,2
15679,"NO",4,1,1,1,74,7,1
18256,"ZA",5,6,1,1,74,7,1
1255,"HR",5,6,1,1,53,7,2
8473,"IL",5,4,1,1,64,7,2
5817,"NZ",5,3,4,1,61,7,2
19618,"VE",4,10,3,1,67,7,4
16709,"ZA",1,8,5,0,26,7,4
19009,"CL",3,4,4,1,27,7,3
2385,"ZA",4,3,4,1,24,7,1
12741,"UA",5,10,4,1,47,7,2
4610,"US",5,6,1,0,58,7,1
6128,"SE",5,0,2,1,75,7,2
18675,"FR",1,3,3,0,38,7,2
661,"AR",4,0,2,1,39,7,2
809,"NO",5,1,5,1,73,7,2
20437,"IL",4,8,4,0,34,7,3
7629,"DK",5,7,3,0,66,7,1
18648,"EE",4,10,5,0,47,7,4
1622,"DE-W",5,8,4,1,39,7,4
17168,"SK",4,10,3,0,75,7,3
17541,"TR",5,4,4,0,19,7,1
4603,"SK",5,5,2,1,67,7,2
14221,"VE",5,0,3,1,52,7,1
3720,"UA",4,0,5,0,32,7,1
11742,"EE",5,0,1,0,59,7,1
8342,"SE",5,0,3,1,63,7,2
8652,"ES",4,5,3,1,71,7,4
9479,"TR",5,0,2,1,27,7,1
6110,"ES",5,1,4,1,61,7,1
2946,"AT",4,5,3,1,31,7,2
17052,"TW",4,9,4,1,37,7,4
5246,"TR",4,0,1,1,46,7,2
3604,"CZ",4,0,4,0,40,7,4
8480,"ES",2,2,5,1,47,7,3
17648,"CZ",5,3,5,1,62,7,4
6631,"PL",5,2,3,1,48,7,3
18610,"IT",4,3,2,1,78,7,4
16932,"PL",5,4,4,1,40,7,1
11786,"ZA",5,1,2,1,72,7,2
19880,"BE-FLA",2,1,5,1,30,3,4
13694,"JP",4,1,2,0,84,2,2
10085,"AR",3,3,5,1,32,7,4
18086,"CH",4,8,4,0,79,7,2
5009,"FR",4,4,4,0,44,4,4
13915,"FR",5,9,5,1,59,7,2
1715,"CZ",5,10,3,1,82,7,1
3726,"AT",5,8,3,1,46,7,2
19873,"SI",2,4,5,0,72,7,4
11363,"FI",4,10,5,1,54,7,2
4729,"PT",5,0,3,1,54,7,2
14891,"KR",5,1,4,1,51,7,2
2141,"EE",4,0,4,1,53,7,2
8758,"JP",5,0,2,1,68,7,3
9329,"SE",4,9,5,1,38,7,4
12745,"TR",4,0,1,1,72,7,4
4197,"FR",5,0,3,1,74,7,1
15187,"AU",4,10,4,1,30,7,2
13789,"CH",4,0,5,1,34,7,1
6918,"SE",5,1,2,1,61,7,2
10646,"ZA",4,4,4,1,48,7,3
5897,"SI",4,6,5,0,65,7,4
1110,"RU",5,7,3,0,71,3,4
1614,"ZA",4,3,4,1,50,7,4
4690,"IL",4,0,4,1,19,7,1
10738,"RU",4,0,2,1,70,2,4
5520,"IL",5,0,5,1,53,7,2
20860,"AU",5,1,2,1,63,7,4
896,"GB-GBN",4,7,1,1,35,7,1
6635,"ZA",4,10,4,1,40,7,2
886,"LV",4,5,2,1,43,7,1
1380,"SK",4,8,5,0,20,7,1
8602,"ZA",4,0,1,1,79,7,1
13113,"IS",4,1,1,1,59,7,1
13696,"CN",5,0,3,0,27,7,3
15285,"ZA",4,8,3,1,35,7,2
10711,"UA",5,7,4,1,41,7,2
20360,"CN",5,0,4,1,59,7,1
1040,"CL",2,1,5,1,45,7,2
10519,"KR",4,0,3,1,46,7,2
5725,"DE-E",4,9,4,1,41,7,4
5479,"CN",4,4,3,0,34,7,2
10140,"TW",4,0,2,0,35,7,1
17410,"DE-E",2,1,2,1,72,7,4
13952,"SK",4,0,1,1,33,7,1
9788,"FR",4,0,1,1,50,7,1
2036,"AR",4,0,4,1,46,7,2
17429,"FI",4,1,3,1,31,7,1
7641,"LV",5,0,3,0,84,7,1
17949,"NO",5,0,1,0,54,7,1
20022,"ES",5,-1,4,1,34,7,1
11221,"TW",4,0,4,1,51,7,4
19754,"GB-GBN",1,10,4,0,71,7,1
6256,"DK",4,9,1,1,31,7,2
3963,"ES",3,4,1,1,67,7,2
5598,"PH",5,1,3,1,62,7,2
16822,"DK",5,2,2,1,33,2,1
11516,"SE",5,4,4,1,68,7,1
467,"JP",4,3,3,1,59,7,2
5958,"AU",5,8,4,0,67,7,1
12873,"SE",3,6,4,1,30,2,4
10201,"CN",5,4,2,1,67,7,2
1583,"ZA",3,1,4,1,50,7,4
1095,"CY",5,1,3,1,63,7,2
19493,"CY",5,3,2,1,71,7,1
19473,"DE-W",4,0,2,0,48,7,1
17790,"IT",5,1,3,1,46,7,2
8029,"UA",4,1,3,0,59,7,1
64,"PT",2,0,2,1,65,7,2
18213,"AU",4,8,1,1,54,7,3
110,"SE",4,9,4,0,25,7,2
12932,"HU",4,0,4,1,45,7,2
7860,"RU",4,9,4,1,23,7,2
21138,"LV",4,8,3,1,38,7,3
8277,"PT",4,0,3,1,53,7,3
14960,"IL",3,10,5,1,45,7,4
